timestamp,switch_id,port,tx_bytes,rx_bytes,tx_packets,rx_packets,latency,switch_latency,cpu_usage,mem_usage
2025-05-31 22:26:36,2,1,180,286,2,3,376,2.14,20.3,85.5
2025-05-31 22:26:36,2,2,266,200,3,2,376,2.14,20.3,85.5
2025-05-31 22:26:36,2,3,90,90,1,1,376,2.14,20.3,85.5
2025-05-31 22:26:38,3,1,180,200,2,2,86,1.3,27.0,85.3
2025-05-31 22:26:38,3,2,266,200,3,2,86,1.3,27.0,85.3
2025-05-31 22:26:38,3,3,90,176,1,2,86,1.3,27.0,85.3
2025-05-31 22:26:38,1,1,90,90,1,1,351,1.85,27.0,85.3
2025-05-31 22:26:38,1,2,176,90,2,1,350,1.85,27.0,85.3
2025-05-31 22:26:38,2,1,180,286,2,3,376,2.14,27.0,85.3
2025-05-31 22:26:38,2,2,266,200,3,2,376,2.14,27.0,85.3
2025-05-31 22:26:38,2,3,90,90,1,1,376,2.14,27.0,85.3
2025-05-31 22:26:40,3,1,180,200,2,2,86,1.3,26.4,85.4
2025-05-31 22:26:40,3,2,266,200,3,2,86,1.3,26.4,85.4
2025-05-31 22:26:40,3,3,90,176,1,2,86,1.3,26.4,85.4
2025-05-31 22:26:40,1,1,90,90,1,1,351,1.85,26.4,85.4
2025-05-31 22:26:40,1,2,176,90,2,1,350,1.85,26.4,85.4
2025-05-31 22:26:40,2,1,180,286,2,3,376,2.14,26.4,85.4
2025-05-31 22:26:40,2,2,266,200,3,2,376,2.14,26.4,85.4
2025-05-31 22:26:40,2,3,90,90,1,1,376,2.14,26.4,85.4
2025-05-31 22:26:42,3,1,180,200,2,2,86,1.3,11.3,85.4
2025-05-31 22:26:42,3,2,266,200,3,2,86,1.3,11.3,85.4
2025-05-31 22:26:42,3,3,90,176,1,2,86,1.3,11.3,85.4
2025-05-31 22:26:42,1,1,90,90,1,1,351,1.85,11.3,85.4
2025-05-31 22:26:42,1,2,176,90,2,1,350,1.85,11.3,85.4
2025-05-31 22:26:42,2,1,180,286,2,3,376,2.14,11.3,85.4
2025-05-31 22:26:42,2,2,266,200,3,2,376,2.14,11.3,85.4
2025-05-31 22:26:42,2,3,90,90,1,1,376,2.14,11.3,85.4
2025-05-31 22:26:44,3,1,180,200,2,2,86,1.3,3.7,85.3
2025-05-31 22:26:44,3,2,266,200,3,2,86,1.3,3.7,85.3
2025-05-31 22:26:44,3,3,90,176,1,2,86,1.3,3.7,85.3
2025-05-31 22:26:44,1,1,90,90,1,1,351,1.85,3.7,85.3
2025-05-31 22:26:44,1,2,176,90,2,1,350,1.85,3.7,85.3
2025-05-31 22:26:44,2,1,180,286,2,3,376,2.14,3.7,85.3
2025-05-31 22:26:44,2,2,266,200,3,2,376,2.14,3.7,85.3
2025-05-31 22:26:44,2,3,90,90,1,1,376,2.14,3.7,85.3
